Hugo_Symbol	classifier_pathogenic_final	penetrance	Adrenocortical Carcinoma_gene_count	Adrenocortical Carcinoma_tumortype_count	Ampullary Carcinoma_gene_count	Ampullary Carcinoma_tumortype_count	Anal Cancer_gene_count	Anal Cancer_tumortype_count	Appendiceal Adenocarcinoma_gene_count	Appendiceal Adenocarcinoma_tumortype_count	Bladder Cancer_gene_count	Bladder Cancer_tumortype_count	Bone Cancer_gene_count	Bone Cancer_tumortype_count	Cancer of Unknown Primary_gene_count	Cancer of Unknown Primary_tumortype_count	Cervical Cancer_gene_count	Cervical Cancer_tumortype_count	Cholangiocarcinoma_gene_count	Cholangiocarcinoma_tumortype_count	Colorectal Adenocarcinoma_gene_count	Colorectal Adenocarcinoma_tumortype_count	Cutaneous Melanoma_gene_count	Cutaneous Melanoma_tumortype_count	Diffuse Glioma_gene_count	Diffuse Glioma_tumortype_count	Embryonal Tumor_gene_count	Embryonal Tumor_tumortype_count	Endometrial Carcinoma_gene_count	Endometrial Carcinoma_tumortype_count	Esophagogastric Cancer_gene_count	Esophagogastric Cancer_tumortype_count	Gastrointestinal Neuroendocrine Tumors_gene_count	Gastrointestinal Neuroendocrine Tumors_tumortype_count	Gastrointestinal Stromal Tumor_gene_count	Gastrointestinal Stromal Tumor_tumortype_count	Germ Cell Tumor_gene_count	Germ Cell Tumor_tumortype_count	Head and Neck Cancer_gene_count	Head and Neck Cancer_tumortype_count	Invasive Breast Carcinoma_gene_count	Invasive Breast Carcinoma_tumortype_count	Lung Neuroendocrine Tumor_gene_count	Lung Neuroendocrine Tumor_tumortype_count	Mesothelioma_gene_count	Mesothelioma_tumortype_count	Nerve Sheath Tumor_gene_count	Nerve Sheath Tumor_tumortype_count	Non Glioma CNS Cancers_gene_count	Non Glioma CNS Cancers_tumortype_count	Non-Cholangio Hepatobiliary Cancer_gene_count	Non-Cholangio Hepatobiliary Cancer_tumortype_count	Non-Small Cell Lung Cancer_gene_count	Non-Small Cell Lung Cancer_tumortype_count	Non-cutaneous Melanoma_gene_count	Non-cutaneous Melanoma_tumortype_count	Other_gene_count	Other_tumortype_count	Ovarian Cancer_gene_count	Ovarian Cancer_tumortype_count	Pancreatic Adenocarcinoma_gene_count	Pancreatic Adenocarcinoma_tumortype_count	Pancreatic Neuroendocrine Tumor_gene_count	Pancreatic Neuroendocrine Tumor_tumortype_count	Prostate Cancer_gene_count	Prostate Cancer_tumortype_count	Renal Clear Cell Carcinoma_gene_count	Renal Clear Cell Carcinoma_tumortype_count	Renal Non-Clear Cell Carcinoma_gene_count	Renal Non-Clear Cell Carcinoma_tumortype_count	Retinoblastoma_gene_count	Retinoblastoma_tumortype_count	Salivary Carcinoma_gene_count	Salivary Carcinoma_tumortype_count	Sex Cord Stromal Tumor_gene_count	Sex Cord Stromal Tumor_tumortype_count	Skin Cancer, Non-Melanoma_gene_count	Skin Cancer, Non-Melanoma_tumortype_count	Small Bowel Cancer_gene_count	Small Bowel Cancer_tumortype_count	Small Cell Lung Cancer_gene_count	Small Cell Lung Cancer_tumortype_count	Soft Tissue Sarcoma_gene_count	Soft Tissue Sarcoma_tumortype_count	Thymic Tumor_gene_count	Thymic Tumor_tumortype_count	Thyroid Cancer_gene_count	Thyroid Cancer_tumortype_count	Unknown_gene_count	Unknown_tumortype_count	Uterine Sarcoma_gene_count	Uterine Sarcoma_tumortype_count	gene_panel
AAK1	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	1.0	548.0	0.0	206.0	0.0	409.0	1.0	79.0	0.0	288.0	2.0	1495.0	0.0	322.0	0.0	836.0	0.0	112.0	0.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	1.0	367.0	1.0	279.0	3.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	3.0	2463.0	0.0	197.0	1.0	475.0	0.0	384.0	1.0	758.0	1.0	112.0	1.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	1.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	1.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
AAMDC	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	0.0	288.0	0.0	1495.0	0.0	322.0	0.0	836.0	0.0	112.0	0.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	1.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	0.0	2463.0	1.0	197.0	0.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	2.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
ABCC1	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	0.0	288.0	1.0	1495.0	0.0	322.0	0.0	836.0	0.0	112.0	0.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	3.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	0.0	2463.0	0.0	197.0	0.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	0.0	1042.0	1.0	272.0	1.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	1.0	306.0	0.0	39.0	0.0	127.0	all
ABCC4	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	0.0	288.0	0.0	1495.0	0.0	322.0	0.0	836.0	0.0	112.0	1.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	0.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	0.0	2463.0	0.0	197.0	0.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
ABCC8	NA	NA	1.0	41.0	0.0	47.0	0.0	48.0	2.0	122.0	2.0	548.0	0.0	206.0	2.0	409.0	1.0	79.0	0.0	288.0	3.0	1495.0	4.0	322.0	3.0	836.0	0.0	112.0	3.0	547.0	3.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	3.0	279.0	4.0	2422.0	2.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	1.0	236.0	15.0	2463.0	0.0	197.0	2.0	475.0	0.0	384.0	2.0	758.0	1.0	112.0	3.0	1042.0	1.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	2.0	196.0	1.0	59.0	2.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	1.0	127.0	all
ABCF2	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	0.0	288.0	1.0	1495.0	0.0	322.0	0.0	836.0	0.0	112.0	0.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	1.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	0.0	2463.0	0.0	197.0	0.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
ABI3BP	NA	NA	1.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	7.0	548.0	0.0	206.0	6.0	409.0	0.0	79.0	1.0	288.0	32.0	1495.0	8.0	322.0	7.0	836.0	0.0	112.0	19.0	547.0	5.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	1.0	279.0	6.0	2422.0	1.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	22.0	2463.0	3.0	197.0	3.0	475.0	0.0	384.0	2.0	758.0	0.0	112.0	4.0	1042.0	0.0	272.0	2.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	2.0	196.0	1.0	59.0	2.0	132.0	1.0	666.0	0.0	44.0	2.0	306.0	0.0	39.0	1.0	127.0	all
ABL1	NA	NA	1.0	41.0	1.0	47.0	2.0	48.0	1.0	122.0	29.0	548.0	1.0	206.0	10.0	409.0	3.0	79.0	10.0	288.0	96.0	1495.0	27.0	322.0	25.0	836.0	1.0	112.0	36.0	547.0	14.0	429.0	0.0	85.0	1.0	211.0	7.0	367.0	4.0	279.0	46.0	2422.0	3.0	97.0	4.0	172.0	0.0	33.0	1.0	71.0	5.0	236.0	82.0	2463.0	2.0	197.0	23.0	475.0	2.0	384.0	15.0	758.0	3.0	112.0	23.0	1042.0	2.0	272.0	2.0	190.0	0.0	12.0	5.0	149.0	0.0	27.0	28.0	196.0	5.0	59.0	5.0	132.0	13.0	666.0	1.0	44.0	4.0	306.0	1.0	39.0	0.0	127.0	all
ABL2	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	1.0	288.0	1.0	1495.0	1.0	322.0	1.0	836.0	0.0	112.0	0.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	1.0	2422.0	1.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	1.0	2463.0	0.0	197.0	0.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	1.0	59.0	0.0	132.0	1.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
ABLIM2	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	0.0	288.0	0.0	1495.0	0.0	322.0	0.0	836.0	0.0	112.0	0.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	0.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	2.0	2463.0	0.0	197.0	0.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
ABR	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	3.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	0.0	288.0	4.0	1495.0	6.0	322.0	3.0	836.0	0.0	112.0	5.0	547.0	1.0	429.0	0.0	85.0	0.0	211.0	1.0	367.0	0.0	279.0	2.0	2422.0	1.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	6.0	2463.0	2.0	197.0	1.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	0.0	1042.0	1.0	272.0	1.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	5.0	196.0	0.0	59.0	0.0	132.0	2.0	666.0	1.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
AC002553.1	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	0.0	288.0	0.0	1495.0	0.0	322.0	1.0	836.0	0.0	112.0	1.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	1.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	1.0	2463.0	0.0	197.0	0.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	1.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	1.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
AC004538.3	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	2.0	548.0	0.0	206.0	1.0	409.0	0.0	79.0	0.0	288.0	2.0	1495.0	5.0	322.0	1.0	836.0	1.0	112.0	3.0	547.0	2.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	1.0	2422.0	1.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	7.0	2463.0	1.0	197.0	2.0	475.0	0.0	384.0	1.0	758.0	0.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	1.0	27.0	0.0	196.0	0.0	59.0	2.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
AC004866.3	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	3.0	548.0	0.0	206.0	1.0	409.0	0.0	79.0	0.0	288.0	2.0	1495.0	4.0	322.0	0.0	836.0	0.0	112.0	2.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	1.0	2422.0	1.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	10.0	2463.0	0.0	197.0	0.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	2.0	196.0	0.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
AC004870.3	NA	NA	0.0	41.0	0.0	47.0	1.0	48.0	0.0	122.0	6.0	548.0	0.0	206.0	3.0	409.0	0.0	79.0	0.0	288.0	19.0	1495.0	5.0	322.0	4.0	836.0	0.0	112.0	4.0	547.0	3.0	429.0	1.0	85.0	0.0	211.0	0.0	367.0	2.0	279.0	5.0	2422.0	1.0	97.0	1.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	15.0	2463.0	1.0	197.0	8.0	475.0	0.0	384.0	2.0	758.0	0.0	112.0	3.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	3.0	196.0	1.0	59.0	2.0	132.0	1.0	666.0	0.0	44.0	1.0	306.0	0.0	39.0	0.0	127.0	all
AC005008.2	NA	NA	0.0	41.0	1.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	0.0	288.0	1.0	1495.0	1.0	322.0	2.0	836.0	0.0	112.0	2.0	547.0	0.0	429.0	0.0	85.0	1.0	211.0	0.0	367.0	0.0	279.0	0.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	5.0	2463.0	0.0	197.0	1.0	475.0	0.0	384.0	0.0	758.0	1.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	1.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
AC005042.5	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	4.0	548.0	0.0	206.0	3.0	409.0	0.0	79.0	0.0	288.0	5.0	1495.0	9.0	322.0	3.0	836.0	0.0	112.0	1.0	547.0	2.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	2.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	1.0	236.0	1.0	2463.0	0.0	197.0	2.0	475.0	0.0	384.0	0.0	758.0	1.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	2.0	196.0	1.0	59.0	0.0	132.0	1.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
AC005062.2	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	1.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	0.0	288.0	0.0	1495.0	0.0	322.0	1.0	836.0	0.0	112.0	0.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	0.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	0.0	2463.0	0.0	197.0	0.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	1.0	196.0	0.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
AC005077.12	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	0.0	288.0	1.0	1495.0	0.0	322.0	0.0	836.0	0.0	112.0	0.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	0.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	0.0	2463.0	0.0	197.0	0.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
AC005621.1	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	1.0	409.0	1.0	79.0	0.0	288.0	3.0	1495.0	3.0	322.0	0.0	836.0	0.0	112.0	1.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	4.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	3.0	2463.0	0.0	197.0	1.0	475.0	1.0	384.0	0.0	758.0	0.0	112.0	1.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	2.0	196.0	0.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
AC005776.1	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	0.0	288.0	0.0	1495.0	0.0	322.0	1.0	836.0	0.0	112.0	0.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	0.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	0.0	2463.0	0.0	197.0	0.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
AC005808.3	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	0.0	288.0	0.0	1495.0	0.0	322.0	0.0	836.0	0.0	112.0	0.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	1.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	0.0	2463.0	0.0	197.0	0.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
AC006499.8	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	1.0	548.0	0.0	206.0	2.0	409.0	0.0	79.0	0.0	288.0	2.0	1495.0	1.0	322.0	2.0	836.0	0.0	112.0	4.0	547.0	1.0	429.0	0.0	85.0	1.0	211.0	0.0	367.0	0.0	279.0	3.0	2422.0	1.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	1.0	236.0	4.0	2463.0	1.0	197.0	1.0	475.0	0.0	384.0	0.0	758.0	1.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	1.0	196.0	0.0	59.0	1.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
AC007040.11	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	4.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	0.0	288.0	5.0	1495.0	2.0	322.0	2.0	836.0	0.0	112.0	3.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	1.0	279.0	1.0	2422.0	1.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	4.0	2463.0	0.0	197.0	2.0	475.0	0.0	384.0	1.0	758.0	0.0	112.0	1.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	2.0	196.0	0.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
AC007091.1	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	4.0	409.0	1.0	79.0	1.0	288.0	8.0	1495.0	3.0	322.0	2.0	836.0	0.0	112.0	1.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	1.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	2.0	236.0	15.0	2463.0	0.0	197.0	2.0	475.0	0.0	384.0	2.0	758.0	0.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	4.0	196.0	1.0	59.0	2.0	132.0	2.0	666.0	0.0	44.0	1.0	306.0	0.0	39.0	0.0	127.0	all
AC007246.3	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	1.0	548.0	0.0	206.0	1.0	409.0	0.0	79.0	0.0	288.0	4.0	1495.0	1.0	322.0	1.0	836.0	0.0	112.0	1.0	547.0	2.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	3.0	2422.0	3.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	5.0	2463.0	0.0	197.0	2.0	475.0	0.0	384.0	2.0	758.0	0.0	112.0	1.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	1.0	196.0	0.0	59.0	1.0	132.0	1.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
AC007557.1	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	3.0	548.0	0.0	206.0	1.0	409.0	0.0	79.0	1.0	288.0	6.0	1495.0	5.0	322.0	1.0	836.0	0.0	112.0	1.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	0.0	2422.0	2.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	1.0	236.0	9.0	2463.0	0.0	197.0	2.0	475.0	1.0	384.0	1.0	758.0	0.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	2.0	196.0	1.0	59.0	0.0	132.0	1.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
AC007682.1	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	6.0	548.0	1.0	206.0	2.0	409.0	1.0	79.0	3.0	288.0	46.0	1495.0	21.0	322.0	2.0	836.0	0.0	112.0	18.0	547.0	4.0	429.0	1.0	85.0	0.0	211.0	2.0	367.0	3.0	279.0	9.0	2422.0	2.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	2.0	236.0	32.0	2463.0	2.0	197.0	9.0	475.0	1.0	384.0	2.0	758.0	0.0	112.0	6.0	1042.0	1.0	272.0	1.0	190.0	0.0	12.0	1.0	149.0	0.0	27.0	7.0	196.0	1.0	59.0	3.0	132.0	1.0	666.0	1.0	44.0	1.0	306.0	0.0	39.0	0.0	127.0	all
AC007879.5	NA	NA	0.0	41.0	0.0	47.0	1.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	2.0	409.0	0.0	79.0	1.0	288.0	13.0	1495.0	3.0	322.0	1.0	836.0	0.0	112.0	6.0	547.0	1.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	6.0	2422.0	2.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	1.0	236.0	3.0	2463.0	1.0	197.0	0.0	475.0	1.0	384.0	0.0	758.0	0.0	112.0	1.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	3.0	196.0	1.0	59.0	0.0	132.0	1.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
AC007950.1	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	0.0	288.0	0.0	1495.0	0.0	322.0	1.0	836.0	0.0	112.0	0.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	0.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	1.0	2463.0	0.0	197.0	0.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	1.0	196.0	0.0	59.0	0.0	132.0	1.0	666.0	0.0	44.0	1.0	306.0	0.0	39.0	0.0	127.0	all
AC009229.5	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	1.0	206.0	2.0	409.0	0.0	79.0	0.0	288.0	4.0	1495.0	3.0	322.0	1.0	836.0	0.0	112.0	2.0	547.0	1.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	1.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	1.0	2463.0	0.0	197.0	1.0	475.0	0.0	384.0	2.0	758.0	1.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
AC009414.1	NA	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	1.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	1.0	288.0	1.0	1495.0	3.0	322.0	0.0	836.0	0.0	112.0	0.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	2.0	279.0	1.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	3.0	2463.0	0.0	197.0	1.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
